distance,altitude,link_dir,tx_beam,rx_beam,mcs,tx_mask22,tx_mask23,tx_mask24,rx_mask22,rx_mask23,rx_mask24,tx_gain_idx,rx_rf_gain_idx,rx_if_gain_idx,stf_snr,post_snr,rssi,rssi std,tx temp,rx temp,eirp,pRx,path_loss
21,12,1to2,41,36,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,22,4,9,1.0,3.0,-12.666666666666666,1.4907119849998596,31.0,35.0,38.70226402585843,-90.50847297620423,129.21073700206267
21,12,1to2,41,37,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,22,4,7,2.533333333333333,3.1333333333333333,-13.8,1.16619037896906,31.0,35.0,38.70226402585843,-89.39435027832205,128.09661430418046
21,12,1to2,41,38,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,22,3,5,12.2,9.8,-14.066666666666666,0.2494438257849294,31.0,35.0,38.70226402585843,-79.26642138431592,117.96868541017439
21,12,1to2,41,39,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,22,2,11,12.266666666666667,8.733333333333333,-16.0,1.0327955589886444,31.0,35.0,38.70226402585843,-78.81721193443745,117.51947596029589
21,12,1to2,41,40,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,22,3,7,9.6,8.0,-15.066666666666666,0.85374989832438,31.0,35.0,38.70226402585843,-81.25428880093638,119.95655282679483
21,12,1to2,41,41,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,22,1,10,18.866666666666667,14.733333333333333,-15.466666666666667,0.7180219742846006,31.0,35.0,38.70226402585843,-70.96383235660997,109.6660963824684
21,12,1to2,0,1,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,25,4,9,1.0,3.0,-12.0,0.0,28.0,35.0,41.32770033275862,-90.17638223917767,131.5040825719363
21,12,1to2,0,33,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,25,4,6,1.3636363636363635,3.0,-17.09090909090909,1.4431370787625042,28.0,35.0,41.327700332758624,-89.89702677494559,131.2247271077042
21,12,1to2,0,38,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,25,3,12,5.933333333333334,5.066666666666666,-12.666666666666666,1.247219128924647,28.0,35.0,41.32770033275862,-85.19953903892558,126.52723937168417
21,12,1to2,0,39,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,25,4,4,6.0,5.133333333333334,-13.6,1.5405626677721789,28.0,35.0,41.32770033275862,-84.55691499621909,125.88461532897763
21,12,1to2,0,40,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,25,3,11,4.666666666666667,4.333333333333333,-16.066666666666666,1.1234866364235145,28.0,35.0,41.32770033275862,-86.56514704018943,127.89284737294805
21,12,1to2,0,41,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,25,2,7,16.666666666666668,13.933333333333334,-14.333333333333334,0.5962847939999439,28.0,35.0,41.32770033275862,-74.43553047049139,115.76323080325001
21,12,1to2,1,38,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,25,3,10,7.6,6.2,-14.0,1.0954451150103321,27.0,36.0,41.36749388186535,-83.13668966427934,124.50418354614469
21,12,1to2,1,39,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,25,3,11,5.066666666666666,4.666666666666667,-15.333333333333334,0.7888106377466155,27.0,36.0,41.36749388186535,-85.85633272337591,127.22382660524126
21,12,1to2,1,40,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,25,3,7,9.466666666666667,7.4,-15.266666666666667,0.5734883511361751,27.0,36.0,41.36749388186535,-81.26515729208009,122.63265117394546
21,12,1to2,1,41,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,25,2,7,15.466666666666667,12.266666666666667,-16.6,1.3564659966250538,27.0,36.0,41.36749388186535,-75.40556376713023,116.77305764899555
21,12,1to2,2,41,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,25,4,7,4.266666666666667,3.6666666666666665,-10.6,2.524546163834865,28.0,36.0,41.322529994750546,-86.82293535377285,128.14546534852337
21,12,1to2,3,38,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,25,4,5,5.0,3.933333333333333,-14.333333333333334,0.7888106377466154,28.0,36.0,41.31606127451424,-87.05350480472221,128.36956607923645
21,12,1to2,3,39,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,25,4,8,1.3846153846153846,2.923076923076923,-13.76923076923077,1.1200169060431568,28.0,36.0,41.31606127451424,-89.94658490889182,131.26264618340608
21,12,1to2,3,40,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,25,3,10,6.266666666666667,4.866666666666666,-15.266666666666667,0.9977753031397177,28.0,36.0,41.31606127451424,-83.87486200344514,125.19092327795941
21,12,1to2,3,41,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,25,3,4,13.533333333333333,8.866666666666667,-12.4,0.8,28.0,36.0,41.31606127451424,-77.48163498017486,118.79769625468904
21,12,1to2,6,39,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,25,4,10,1.2,3.0,-10.0,0.8944271909999159,27.0,36.0,41.3221039740739,-89.79321914224263,131.1153231163165
21,12,1to2,6,41,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,25,3,8,11.866666666666667,9.4,-9.2,2.1354156504062622,27.0,36.0,41.3221039740739,-79.36134706943734,120.68345104351121
21,12,1to2,7,39,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,25,4,8,1.0,3.0,-18.0,0.0,28.0,36.0,41.264077777598786,-92.14602872692085,133.41010650451963
21,12,1to2,7,41,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,25,4,6,5.866666666666666,4.2,-10.6,2.1228911104120876,28.0,36.0,41.26407777759879,-84.84308364062389,126.10716141822265
21,12,1to2,8,38,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,25,3,11,4.466666666666667,3.8666666666666667,-16.2,1.2754084313139327,27.0,36.0,41.28556154846045,-86.56734252923634,127.85290407769678
21,12,1to2,8,40,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,25,3,9,8.533333333333333,6.333333333333333,-13.466666666666667,1.0873004286866728,27.0,36.0,41.28556154846045,-81.97616863176819,123.26173018022861
21,12,1to2,8,41,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,25,2,10,11.933333333333334,8.933333333333334,-18.266666666666666,0.5734883511361751,27.0,36.0,41.28556154846045,-78.57241188638196,119.85797343484244
21,12,1to2,9,40,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,25,3,10,5.533333333333333,4.6,-16.8,2.4819347291981715,28.0,36.0,41.22049260746981,-85.07672970970629,126.2972223171761
21,12,1to2,9,41,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,25,4,7,2.6,3.0,-14.0,1.3165611772087666,28.0,36.0,41.22049260746981,-89.30647573406307,130.52696834153286
21,12,1to2,32,0,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,25,4,8,1.2,2.7,-14.3,0.9,28.0,36.0,41.326408134279134,-90.30573966521985,131.63214779949902
21,12,1to2,32,1,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,25,4,6,2.1538461538461537,3.076923076923077,-14.76923076923077,0.9730085108210399,28.0,36.0,41.326408134279134,-88.44560004966183,129.772008183941
21,12,1to2,32,32,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,25,4,9,1.0,3.0,-14.0,0.0,28.0,36.0,41.32640813427914,-91.16824197626437,132.49465011054352
21,12,1to2,32,35,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,25,4,4,4.785714285714286,4.714285714285714,-15.785714285714286,1.2058530725810095,28.0,36.0,41.326408134279134,-85.85475771372695,127.18116584800609
21,12,1to2,32,36,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,25,4,6,1.9333333333333333,3.4,-14.466666666666667,1.0241527663824812,28.0,36.0,41.32640813427914,-88.21315986239571,129.53956799667486
21,12,1to2,32,37,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,25,3,8,9.866666666666667,8.733333333333333,-13.533333333333333,4.9781745873585255,28.0,36.0,41.32640813427914,-81.45199298690954,122.77840112118868
21,12,1to2,32,38,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,25,3,10,4.733333333333333,5.6,-18.533333333333335,1.4544949486180951,28.0,36.0,41.32640813427914,-86.4793989383841,127.80580707266319
21,12,1to2,32,39,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,25,2,10,10.733333333333333,9.133333333333333,-20.933333333333334,3.3359989341858145,28.0,36.0,41.32640813427914,-79.77330982884655,121.09971796312568
21,12,1to2,32,40,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,25,2,9,16.866666666666667,14.533333333333333,-10.6,1.451436070471816,28.0,36.0,41.32640813427914,-73.61459659779972,114.94100473207891
21,12,1to2,32,41,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,25,2,6,19.0,15.333333333333334,-11.533333333333333,1.54344492037203,28.0,36.0,41.32640813427914,-71.68548567007358,113.01189380435268
21,12,1to2,33,0,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,25,4,8,2.1333333333333333,3.1333333333333333,-12.8,0.832666399786453,27.0,36.0,41.363615742336755,-89.52593685700955,130.88955259934633
21,12,1to2,33,1,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,25,4,7,2.6666666666666665,3.2666666666666666,-13.266666666666667,1.1234866364235145,27.0,36.0,41.363615742336755,-89.0018824142362,130.36549815657295
21,12,1to2,33,2,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,25,4,4,2.7333333333333334,3.066666666666667,-17.733333333333334,1.3399834161494522,27.0,36.0,41.363615742336755,-87.09573089245121,128.459346634788
21,12,1to2,33,6,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,25,4,9,1.2666666666666666,2.933333333333333,-10.266666666666667,1.2892719737209144,27.0,36.0,41.363615742336755,-89.07536874053856,130.43898448287533
21,12,1to2,33,33,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,25,4,9,2.1333333333333333,3.6,-10.4,1.3063945294843615,27.0,36.0,41.363615742336755,-89.18951670167716,130.5531324440139
21,12,1to2,33,34,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,25,4,6,3.933333333333333,4.133333333333334,-13.2,1.6812693617224654,27.0,36.0,41.363615742336755,-87.16094679134326,128.52456253367998
21,12,1to2,33,35,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,25,4,5,4.733333333333333,4.933333333333334,-14.2,1.3759844960366863,27.0,36.0,41.363615742336755,-86.97274121761191,128.33635695994863
21,12,1to2,33,36,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,25,3,7,8.866666666666667,7.2,-15.466666666666667,0.8844332774281066,27.0,36.0,41.363615742336755,-81.42594247689713,122.7895582192339
21,12,1to2,33,37,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,25,4,5,6.466666666666667,5.866666666666666,-10.933333333333334,1.236482466066094,27.0,36.0,41.363615742336755,-84.47660579904684,125.8402215413836
21,12,1to2,33,38,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,25,3,9,3.6,3.8,-22.2,3.5814336049502113,27.0,36.0,41.363615742336755,-87.67434697473455,129.03796271707125
21,12,1to2,33,39,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,25,2,11,12.4,10.266666666666667,-15.4,1.0198039027185568,27.0,36.0,41.363615742336755,-78.47637638250218,119.83999212483894
21,12,1to2,33,40,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,25,2,7,16.333333333333332,13.0,-14.466666666666667,0.618241233033047,27.0,36.0,41.363615742336755,-74.4363094379997,115.79992518033646
21,12,1to2,33,41,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,25,2,8,15.266666666666667,12.133333333333333,-15.6,1.3063945294843615,27.0,36.0,41.363615742336755,-75.81922338581143,117.18283912814816
21,12,1to2,34,2,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,25,4,6,1.2857142857142858,2.7142857142857144,-15.571428571428571,0.9035079029052513,28.0,36.0,41.31606127451423,-88.94046358930902,130.25652486382324
21,12,1to2,34,35,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,25,4,8,1.4545454545454546,2.8181818181818183,-14.090909090909092,0.899954085146515,28.0,36.0,41.31606127451424,-90.17633376317814,131.49239503769238
21,12,1to2,34,36,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,25,4,5,7.466666666666667,6.866666666666666,-9.4,3.3426536364591137,28.0,36.0,41.31606127451424,-83.6157331898944,124.93179446440861
21,12,1to2,34,37,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,25,2,9,16.0,13.333333333333334,-12.333333333333334,0.47140452079103173,28.0,36.0,41.31606127451424,-74.56773200192627,115.88379327644046
21,12,1to2,34,38,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,25,2,4,21.0,16.6,-12.2,1.375984496036686,28.0,36.0,41.31606127451424,-70.01175688552007,111.32781816003428
21,12,1to2,34,39,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,25,0,11,22.2,17.133333333333333,-15.466666666666667,0.498887651569859,28.0,36.0,41.31606127451424,-63.48626927922961,104.80233055374387
21,12,1to2,34,40,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,25,1,6,20.733333333333334,16.133333333333333,-17.066666666666666,1.1234866364235145,28.0,36.0,41.31606127451424,-67.72553685978028,109.04159813429456
21,12,1to2,34,41,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,25,2,7,17.2,14.6,-14.133333333333333,0.6182412330330469,28.0,36.0,41.31606127451424,-74.25573024845993,115.57179152297418
21,12,1to2,35,0,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,25,4,11,3.857142857142857,4.714285714285714,-4.571428571428571,2.8713930346059686,27.0,36.0,41.34807996368999,-87.28100149391241,128.6290814576024
21,12,1to2,35,1,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,25,3,4,11.866666666666667,9.733333333333333,-15.733333333333333,1.0624918300339485,27.0,36.0,41.34807996368999,-79.14096145274263,120.4890414164326
21,12,1to2,35,2,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,25,3,6,10.733333333333333,8.6,-13.733333333333333,0.8537498983243799,27.0,36.0,41.34807996368999,-79.95968804722091,121.30776801091092
21,12,1to2,35,3,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,25,3,10,4.666666666666667,4.266666666666667,-16.666666666666668,3.2591750830880843,27.0,36.0,41.34807996368999,-85.1307294966128,126.47880946030277
21,12,1to2,35,5,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,25,3,10,4.266666666666667,4.4,-17.733333333333334,2.174600857373345,27.0,36.0,41.34807996368999,-85.90330812769702,127.25138809138701
21,12,1to2,35,6,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,25,4,8,1.0,3.0,-14.5,1.5,27.0,36.0,41.34807996368998,-90.3630312667103,131.7111112304003
21,12,1to2,35,7,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,25,4,9,1.0,3.0,-11.333333333333334,0.4714045207910317,27.0,36.0,41.34807996368998,-89.6531877620697,131.00126772575967
21,12,1to2,35,8,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,25,4,8,1.25,3.0833333333333335,-12.333333333333334,1.8856180831641267,27.0,36.0,41.34807996368999,-89.14567788465229,130.49375784834226
21,12,1to2,35,32,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,25,4,7,1.0,2.5,-16.75,1.479019945774904,27.0,36.0,41.34807996368998,-90.95576763005279,132.30384759374277
21,12,1to2,35,33,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,25,3,7,9.0,7.733333333333333,-16.0,1.505545305418162,27.0,36.0,41.34807996368999,-81.68238092567981,123.03046088936978
21,12,1to2,35,34,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,25,3,11,5.333333333333333,4.2,-16.266666666666666,1.4360439485692011,27.0,36.0,41.34807996368999,-86.65986868885327,128.00794865254326
21,12,1to2,35,35,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,25,3,5,12.2,10.066666666666666,-13.866666666666667,0.7180219742846006,27.0,36.0,41.34807996368999,-79.17914781580518,120.5272277794952
21,12,1to2,35,36,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,25,2,10,14.933333333333334,12.4,-13.133333333333333,1.2578641509408803,27.0,36.0,41.34807996368999,-76.27629317807957,117.62437314176951
21,12,1to2,35,37,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,25,1,10,19.533333333333335,15.266666666666667,-14.6,0.48989794855663554,27.0,36.0,41.34807996368999,-70.47947339500098,111.82755335869095
21,12,1to2,35,38,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,25,2,6,17.8,13.866666666666667,-15.8,1.5577761927397231,27.0,36.0,41.34807996368999,-74.02190744573547,115.36998740942546
21,12,1to2,35,39,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,25,0,10,20.533333333333335,15.466666666666667,-20.0,0.816496580927726,27.0,36.0,41.34807996368999,-64.31036842021526,105.65844838390521
21,12,1to2,35,40,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,25,0,11,22.933333333333334,16.866666666666667,-14.0,0.816496580927726,27.0,36.0,41.34807996368999,-62.698998836785705,104.0470788004757
21,12,1to2,35,41,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,25,1,7,21.8,16.266666666666666,-14.066666666666666,0.44221663871405326,27.0,36.0,41.34807996368999,-67.0265514090066,108.37463137269664
21,12,1to2,36,0,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,25,3,8,8.933333333333334,7.066666666666666,-15.2,0.8326663997864531,27.0,36.0,41.33640365451334,-82.05042353492487,123.38682718943822
21,12,1to2,36,1,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,25,3,11,6.066666666666666,5.6,-13.533333333333333,1.4996295838935991,27.0,36.0,41.33640365451334,-84.57129508520941,125.90769873972275
21,12,1to2,36,2,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,25,3,11,6.933333333333334,6.0,-11.2,0.3999999999999999,27.0,36.0,41.33640365451334,-82.8824959095511,124.21889956406446
21,12,1to2,36,3,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,25,2,11,10.8,8.533333333333333,-17.666666666666668,0.4714045207910317,27.0,36.0,41.33640365451334,-79.5008663734989,120.83727002801223
21,12,1to2,36,4,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,25,3,10,3.533333333333333,4.0,-19.133333333333333,1.0873004286866725,27.0,36.0,41.33640365451334,-87.01747491779282,128.35387857230614
21,12,1to2,36,6,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,25,3,11,8.066666666666666,6.733333333333333,-10.133333333333333,0.7180219742846006,27.0,36.0,41.33640365451334,-82.2969540976528,123.63335775216616
21,12,1to2,36,7,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,25,4,5,1.1,2.8,-17.4,1.2806248474865698,27.0,36.0,41.33640365451334,-89.01772750442416,130.35413115893752
21,12,1to2,36,8,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,25,3,10,3.6,4.333333333333333,-18.733333333333334,1.236482466066094,27.0,36.0,41.33640365451334,-86.64101883563508,127.97742249014843
21,12,1to2,36,32,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,25,3,15,4.6,4.8,-9.0,1.0327955589886444,27.0,36.0,41.33640365451334,-87.15634837886412,128.49275203337749
21,12,1to2,36,33,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,25,3,10,8.266666666666667,7.266666666666667,-11.933333333333334,0.7717224601860151,27.0,36.0,41.33640365451334,-82.14758276242907,123.48398641694241
21,12,1to2,36,34,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,25,4,5,3.066666666666667,3.4,-16.933333333333334,1.236482466066094,27.0,36.0,41.33640365451334,-88.80113523349975,130.1375388880131
21,12,1to2,36,35,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,25,3,5,12.066666666666666,9.933333333333334,-14.533333333333333,0.498887651569859,27.0,36.0,41.33640365451334,-79.43424985675165,120.770653511265
21,12,1to2,36,36,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,25,3,4,14.0,11.666666666666666,-12.066666666666666,2.0805982045769644,27.0,36.0,41.33640365451334,-77.39085777366644,118.72726142817979
21,12,1to2,36,37,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,25,1,10,20.933333333333334,15.933333333333334,-11.8,0.5416025603090641,27.0,36.0,41.33640365451334,-68.89456773581978,110.2309713903331
21,12,1to2,36,38,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,25,2,7,18.333333333333332,14.6,-13.4,1.451436070471816,27.0,36.0,41.33640365451334,-73.97435184649473,115.31075550100809
21,12,1to2,36,39,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,25,0,11,22.866666666666667,17.0,-13.066666666666666,0.8537498983243799,27.0,36.0,41.33640365451334,-62.22127142561086,103.55767508012418
21,12,1to2,36,40,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,25,0,10,23.266666666666666,17.066666666666666,-14.2,0.39999999999999997,27.0,36.0,41.33640365451334,-61.41477449306852,102.7511781475819
21,12,1to2,36,41,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,25,1,9,20.2,16.066666666666666,-14.4,0.7118052168020874,27.0,36.0,41.33640365451334,-69.49197731942657,110.82838097393991
21,12,1to2,37,0,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,25,2,6,18.333333333333332,14.866666666666667,-13.733333333333333,0.5734883511361751,28.0,36.0,41.28101822648769,-73.00961126783417,114.29062949432185
21,12,1to2,37,1,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,25,2,11,14.333333333333334,11.066666666666666,-12.133333333333333,1.024152766382481,28.0,36.0,41.28101822648769,-77.03883736115549,118.31985558764318
21,12,1to2,37,2,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,25,2,6,16.6,12.2,-15.2,0.5416025603090641,28.0,36.0,41.28101822648769,-73.77762876999957,115.05864699648724
21,12,1to2,37,3,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,25,2,9,14.2,9.933333333333334,-14.666666666666666,0.47140452079103173,28.0,36.0,41.28101822648769,-75.7781168581862,117.0591350846739
21,12,1to2,37,4,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,25,4,5,3.466666666666667,3.933333333333333,-14.133333333333333,0.9568466729604881,28.0,36.0,41.28101822648769,-86.94336001865933,128.224378245147
21,12,1to2,37,5,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,25,3,10,3.533333333333333,4.533333333333333,-18.333333333333332,2.9814239699997196,28.0,36.0,41.28101822648769,-86.3785211053049,127.65953933179257
21,12,1to2,37,6,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,25,3,4,12.733333333333333,10.733333333333333,-13.8,2.006655592438988,28.0,36.0,41.28101822648769,-78.20456972356305,119.4855879500507
21,12,1to2,37,7,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,25,3,7,7.133333333333334,6.266666666666667,-18.266666666666666,1.3399834161494522,28.0,36.0,41.28101822648769,-82.62908675059553,123.91010497708322
21,12,1to2,37,8,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,25,3,6,9.666666666666666,8.0,-14.4,0.4898979485566356,28.0,36.0,41.28101822648769,-80.1698182914763,121.45083651796396
21,12,1to2,37,32,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,25,3,13,5.2,4.866666666666666,-12.4,2.6025628394590843,28.0,36.0,41.28101822648769,-86.42168562867592,127.7027038551636
21,12,1to2,37,33,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,25,2,11,12.333333333333334,10.533333333333333,-15.8,1.2220201853215573,28.0,36.0,41.28101822648769,-78.72109724304518,120.00211546953284
21,12,1to2,37,34,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,25,2,8,16.333333333333332,11.2,-14.2,1.0456258094238748,28.0,36.0,41.28101822648769,-75.23697542198518,116.51799364847288
21,12,1to2,37,35,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,25,2,4,19.866666666666667,16.0,-14.333333333333334,0.47140452079103173,28.0,36.0,41.28101822648769,-71.24426440164977,112.52528262813745
21,12,1to2,37,36,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,25,1,7,22.6,17.066666666666666,-12.666666666666666,1.5776212754932308,28.0,36.0,41.28101822648769,-66.39695393038517,107.67797215687285
21,12,1to2,37,37,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,25,0,11,21.866666666666667,16.4,-16.8,1.0456258094238746,28.0,36.0,41.28101822648769,-64.18396872962084,105.4649869561085
21,12,1to2,37,38,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,25,0,10,23.8,17.2,-14.066666666666666,0.44221663871405326,28.0,36.0,41.28101822648769,-61.38812261315607,102.66914083964376
21,12,1to2,37,39,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,25,0,4,25.333333333333332,18.2,-12.8,0.5416025603090641,28.0,36.0,41.28101822648769,-54.096703768027886,95.3777219945156
21,12,1to2,37,40,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,25,0,6,25.933333333333334,17.866666666666667,-11.266666666666667,0.5734883511361751,28.0,36.0,41.28101822648769,-55.58145351502347,96.86247174151114
21,12,1to2,37,41,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,25,1,7,22.266666666666666,16.933333333333334,-14.4,1.0832051206181281,28.0,36.0,41.28101822648769,-67.19879181030468,108.47981003679237
21,12,1to2,38,0,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,25,3,5,13.466666666666667,11.466666666666667,-11.666666666666666,0.5962847939999439,28.0,36.0,41.26407777759879,-78.33464529743833,119.59872307503711
